fighter,KD,SIG_STR_pct,TD_pct,SUB_ATT,REV,SIG_STR_att,SIG_STR_landed,TOTAL_STR_att,TOTAL_STR_landed,TD_att,TD_landed,p4p_score
Luke Jumeau,0.0012849155808183244,0.05470905172413794,0.021658986175115205,0.0009382996872334377,0.0,0.03011400153499604,0.03386461653853366,0.014550916280110293,0.01675398624268241,0.0013676148796498903,0.0018943772990015766,0.17713676594227876
Bevon Lewis,0.00034805609481401516,0.04598060344827586,0.005990783410138248,0.0007074594158729031,0.0,0.0395236520426055,0.0386321020063754,0.019564244725897618,0.020423453306269285,0.005005470459518599,0.0009563846558066213,0.17713220956557407
Christian Wellisch,0.021045791866420784,0.017719827586206893,0.05691244239631336,0.01650000222135343,0.008749999999999999,0.016626003831250274,0.011835739733733357,0.008586672632347829,0.007474039107977078,0.006269146608315098,0.005375372219302854,0.17709503820322095
Rachael Ostovich,0.00034805609481401516,0.03928879310344829,0.07649769585253456,0.015492787820763436,0.0,0.01186876407859679,0.011630414400900055,0.005516143726196798,0.005338763362514,0.003856673960612691,0.00720966894377299,0.1770477613441536
Shawn Jordan,0.02661468938344503,0.05552855603448276,0.026653225806451616,0.00018062380046914985,0.0,0.017355126949164173,0.021850623476467282,0.008774874599405407,0.011187381209142942,0.004458595459518599,0.0042810474689087405,0.17688474418745567
Patrick Williams,0.022623646162910988,0.049374999999999995,0.0500184331797235,0.005143057937340063,0.0,0.011768926937932498,0.012586724170260641,0.005214265884299928,0.005109163819991089,0.006537199124726476,0.008460325801366264,0.17683674301855146
Jose Torres,0.0008121308878993688,0.04258620689655173,0.034506912442396315,0.0015855187748791582,0.025,0.02072931031255265,0.019154322145134073,0.010044311354649864,0.009632274807692444,0.0071115973741794295,0.005542126466981958,0.176704711462917
Keith Hackney,0.053261292406377926,0.06654094827586209,0.005990783410138248,0.005373898208700597,0.0,0.012442827637416463,0.017944871554472153,0.005537706429189431,0.0074781647247567865,0.000984682713347921,0.0010606060606060607,0.17661578142086773
Jack Marshman,0.07367187340229989,0.023386651400862064,0.002073732718894009,0.00026842973636977536,0.0,0.030894759174097255,0.022237717982373895,0.013879777149464574,0.009618642334855147,0.0002188183807439825,0.0003310562270099843,0.17658145850697055
Lorenz Larkin,0.021602681618123207,0.05011873653017242,0.004423963133640553,0.00018062380046914985,0.01494140625,0.029249630290588483,0.029208231764485282,0.012923269121400714,0.012536135021750973,0.0008315098468271335,0.0005394990366088632,0.17655568641406677
Colin Fletcher,0.0026858498599079874,0.0456896551724138,0.013824884792626727,0.0020471993176002273,0.0,0.03710260138149643,0.03482092630789424,0.018087199570902213,0.017263230853012523,0.0025164113785557983,0.0024154843229987743,0.1764534429574087
Mark Hominick,0.032506786701347,0.0374045566502463,0.010467412771560236,0.007116454770705553,0.0,0.030206707451327166,0.026885162465511238,0.015006043332561956,0.01439718281361324,0.0010940919037199124,0.0013137151865475567,0.17639811404714015
Austin Lingo,0.0026858498599079874,0.03017241379310345,0.07649769585253456,0.0020471993176002273,0.0,0.021128658875209816,0.015019688730545658,0.010669629741436239,0.008079249152096065,0.004048140043763675,0.005750569276580837,0.17609909464277848
Robert Sanchez,0.0005027476925091329,0.04646551724137931,0.09216589861751151,0.00494290011017913,0.0,0.00532111160336368,0.006000375023438964,0.00358268802452398,0.004428018510506451,0.004558716265499635,0.008043440182168507,0.1760114132710803
Ben Saunders,0.01854636352953412,0.06520607326943732,0.012974422139332704,0.016247319469437922,0.0,0.015711963372033497,0.019284841014233313,0.010756774727867516,0.016003066606591267,0.0005809405672925005,0.0006917144625997386,0.17600347915835987
Walt Harris,0.07990014385449956,0.038277482657596985,0.011056835637480798,0.001639110777414463,0.0,0.016633894605258503,0.014322357549690605,0.006722356558610571,0.005041850495779553,0.001249120310220642,0.0008938518129269576,0.1757370042594786
Tony DeSouza,0.0008179374877884367,0.054434267241379314,0.059523809523809514,0.010918396360534547,0.0,0.006947625020019427,0.009516219763735232,0.005084889666344124,0.008326307826498321,0.007845550692924872,0.012212296374146085,0.17562729995717985
Galore Bofando,0.0008121308878993688,0.04646551724137932,0.07649769585253456,0.0015855187748791582,0.0,0.013341361903395086,0.013753984624039001,0.00659427887582848,0.006877080297417507,0.004048140043763675,0.005542126466981958,0.17551783496811812
Tedd Williams,0.062087423374833244,0.05189655172413793,0.013824884792626727,0.0020471993176002273,0.0,0.012742339059409337,0.013669604350271891,0.006788343202762182,0.007528210250041076,0.0025164113785557983,0.0024154843229987743,0.17551645177323716
Vitor Miranda,0.0006845151754941832,0.060334051724137944,0.0261356155365372,0.0004630569885048133,0.0,0.021560097947366214,0.024803782379255845,0.015177774859967573,0.021724688213558736,0.0024753829321663024,0.00208793133648625,0.17544689709347508
Bruno Santos,0.0017518936738482118,0.05525862068965518,0.027403993855606757,0.013136195621268127,0.0,0.012509385731192658,0.014194637164822799,0.008340857818231804,0.010617400344829813,0.02293946024799416,0.00929409703976178,0.17544654218721126
Leonardo Mafra,0.00034805609481401516,0.050635775862068966,0.018995391705069125,0.011057189299296276,0.0,0.02689425374857264,0.028000187511719482,0.014583260334599245,0.016405461312118338,0.0032822757111597364,0.0051252408477842,0.17532709242720204
Rameau Thierry Sokoudjou,0.02030327219748422,0.03767241379310346,0.039938556067588324,0.024656671316699838,0.0,0.01177724669965452,0.011400712544534035,0.006543965902179003,0.007366892654799719,0.0076221735959153885,0.008043440182168507,0.17532534495412705
Alonzo Menifield,0.053261292406377926,0.05451508620689656,0.005990783410138248,0.0009382996872334377,0.0,0.0183831375069418,0.021488843052690793,0.008394764575713391,0.009337921019192367,0.00175054704595186,0.0010606060606060607,0.17512128097174248
Sam Alvey,0.041183601459456314,0.0532165552007741,0.005892857142857143,0.0011876938130864375,0.001875,0.02338541980993601,0.024981334893001125,0.010770439359077713,0.011714397642461134,0.0006182046635667396,0.0002841565948502365,0.17510966057906693
Mirko Filipovic,0.042814066898427,0.04892480162617555,0.023662023460410558,0.006348385762659291,0.0,0.01468122171162836,0.01543088275403576,0.00889159498088883,0.011521318089228252,0.0012381576984284862,0.0014040629627860319,0.17491651594466814
Bernardo Magalhaes,0.0008121308878993688,0.047241379310344826,0.013824884792626727,0.0015855187748791582,0.025,0.021927356000524145,0.021854490905681607,0.010475565414502536,0.010550672977784092,0.019365426695842448,0.002207041513399895,0.17484446727348482
Harold Howard,0.06115346718877347,0.07051724137931034,0.008602150537634407,0.005250687138659843,0.0,0.007118180135320926,0.00939433714607163,0.003597063159852403,0.00455597242222495,0.003026987600291758,0.0015122321480702983,0.17472831885621004
Rob Wilkinson,0.0008121308878993688,0.05577586206896551,0.038894009216589864,0.0015855187748791582,0.0,0.017534521811295323,0.020054378398649916,0.009440555670856122,0.011285391513857409,0.010175054704595185,0.008877211420564022,0.17443463446815186
Frank Mir,0.03363623684581936,0.0567437598965634,0.03147018912660931,0.01921087546279225,0.0018446180555555557,0.006113689143980623,0.007665251728832531,0.0032932055360168585,0.00453903581517377,0.00492811776973583,0.00495151581533479,0.17439649519641426
Sam Sicilia,0.00932016876113085,0.04198271652747845,0.03858227726574501,0.010930007560006161,0.0041015625,0.021102692118897714,0.01780130789424339,0.010168956693107934,0.009346172252751785,0.005539232027261123,0.005494901142932212,0.1743699947435546
Viktor Pesta,0.0010047287250003918,0.043245689655172406,0.023319815668202765,0.0007165197611600796,0.0,0.019780857476241878,0.017022313894618415,0.014882981906196852,0.016835816954634715,0.024573304157549228,0.01296269048870205,0.17434471868747878
Kevin Burns,0.012885043427985444,0.05596982758620689,0.016958525345622116,0.016684674438441856,0.0,0.018852372068063967,0.01841740108756797,0.01333046729072723,0.01825015013657585,0.0015207877461706784,0.0014566473988439307,0.17432589652620592
Joe Proctor,0.043975441594754056,0.03869174299568965,0.002073732718894009,0.021545351151549617,0.0,0.025746126630933293,0.021458958372398276,0.011244073625849369,0.008901771575720134,0.0002188183807439825,0.00038316692940970403,0.17423918397594207
Matt Arroyo,0.0017518936738482118,0.05293103448275861,0.01549615975422427,0.060449246516917826,0.0,0.01017985244902586,0.010744421526345397,0.006270838330938975,0.007739752745209322,0.004558716265499635,0.003735622117125007,0.1738575378618931
Fernando Bruno,0.0008121308878993688,0.0635344827586207,0.025105990783410137,0.0015855187748791582,0.0,0.014739081872695165,0.018254265891618226,0.009009301611003448,0.012571148951985711,0.019365426695842448,0.008877211420564022,0.1738545596485184
Gabriel Silva,0.0008121308878993688,0.05422413793103448,0.023852534562211983,0.0015855187748791582,0.025,0.011544293371437843,0.012853928370523158,0.010993070286325743,0.01569370273029731,0.011706783369803062,0.005542126466981958,0.17380822675139404
Ben Rothwell,0.029658246568096472,0.04495072989628232,0.008726486295122887,0.006334607649748839,0.0,0.025778427455837666,0.026127494784830303,0.011952116424221027,0.012097979571859038,0.004787602998495623,0.0033738327093186197,0.1737875243538128
Henry Martinez,0.0005027476925091329,0.037155172413793104,0.008602150537634407,0.0010001458688749883,0.0,0.04738582686991844,0.037652353272079504,0.02097660177191512,0.01606106199833397,0.003026987600291758,0.001373270275004379,0.17373631830035483
Damir Hadzovic,0.031441067231532706,0.04976985837438424,0.020450296247531273,0.0034994329202039072,0.0,0.02083093025930023,0.021774128740189122,0.010352349968830344,0.011259151566140506,0.0019556892778993433,0.00232615169031354,0.17365905627632525
Mark Schultz,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Louis Cosce,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Mark Hughes,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Tulio Palhares,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Robert Drysdale,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Tyrone Roberts,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Tyler Diamond,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Vernon Ramos Ho,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Umar Nurmagomedov,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Roman Kopylov,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Mateusz Gamrot,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
William Knight,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Ryan McGillivray,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Victoria Leonardo,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Sione Latu,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Uros Medic,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Nicolae Negumereanu,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Wang Guan,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Tafon Nchukwi,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Shamil Gamzatov,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Maia Stevenson,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Nandor Guelmino,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Marcelo Mello,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Maciej Jewtuszko,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Tom Blackledge,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Tom Murphy,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Yoshiki Takahashi,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Rafael Carino,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Scott Bessac,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Sanae Kikuta,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Sako Chivitchian,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Scott Adams,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Josh Bryant,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Logan Clark,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Khalid Murtazaliev,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Jay Cucciniello,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Enson Inoue,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Jamie Yager,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Cheyanne Buys,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
James Mulheron,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Ben Earwood,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Filip Pejic,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Francisco Figueiredo,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Frank Hamaker,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Fredson Paixao,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Bentley Syler,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Ariel Beck,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Albert Cheng,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Karine Gevorgyan,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Bob Cook,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Geza Kalman,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Gloria de Paula,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Jacob Malkoun,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Jack Nilson,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Bruno Rodrigues,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Josh Parisian,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Izabela Badurek,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Brendan Loughnane,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Ebenezer Fontes Braga,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Ariane Carnelossi,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Christina Marks,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Jordan Williams,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Jonathan Wiezorek,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Cory Hendricks,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Jon Manley,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Jon Hess,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Johnny Munoz,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
DeAnna Bennett,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Lee Murray,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Delson Heleno,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
John Teixeira,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Chuck O'Neil,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Abubakar Nurmagomedov,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Chris Spang,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Anistavio Medeiros,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Alex Gorgees,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Jimmy Flick,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Adam Yandiev,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Ikuhisa Minowa,0.005487718418087313,0.0503448275862069,0.029493087557603687,0.004264998578333807,0.0,0.022825890266502766,0.02334520907556722,0.012912150852670138,0.014057088491251181,0.005579868708971553,0.0051252408477842,0.17343608038297878
Ronys Torres,0.0008121308878993688,0.02474137931034483,0.03764055299539171,0.013413781498791586,0.0,0.01813354465528107,0.011953872117007311,0.012286832465883763,0.013122187854040701,0.022428884026258204,0.018882466281310212,0.17341563209220875
Dashon Johnson,0.0008121308878993688,0.07206896551724139,0.013824884792626727,0.013413781498791586,0.025,0.011344619090109257,0.014204012750796925,0.006853031311740082,0.009448595173674117,0.004048140043763675,0.002207041513399895,0.173225202580043
Donny Walker,0.0008121308878993688,0.04413793103448276,0.013824884792626727,0.02524204422270401,0.0,0.024922470220452884,0.023204575285955372,0.016254369816528353,0.020102013946737208,0.0025164113785557983,0.002207041513399895,0.1732238730993424
Ovince Saint Preux,0.02189715000033214,0.05189271774963997,0.02704204572625257,0.006005718201349849,0.0042118901791779895,0.017912941715749055,0.01863649937867436,0.007882382224161714,0.008048049030493413,0.00570616843232917,0.0038832006094444045,0.17311876324760467
